feature_code,year,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace,score
S12000041,2015,All,All,All,All,All,White,All,0.775
S12000041,2015,All,All,All,All,Pensioners,All,All,0.83
S12000041,2015,All,All,All,All,With Children,All,All,0.78
S12000041,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.8400000000000001
S12000041,2015,All,All,All,Owned Outright,All,All,All,0.86
S12000041,2015,All,All,All,Social Rented,All,All,All,0.6
S12000041,2015,All,Rural,All,All,All,All,All,0.9450000000000001
S12000041,2015,All,Urban,All,All,All,All,All,0.725
S12000041,2015,Female,All,All,All,All,All,All,0.84
S12000041,2015,Male,All,All,All,All,All,All,0.71
S12000041,2016,All,All,80% least deprived,All,All,All,All,0.79
S12000041,2016,All,All,All,All,Adults,All,All,0.775
S12000041,2016,All,All,All,All,All,All,All,0.77
S12000041,2016,All,All,All,All,All,All,Less than 10 minutes,0.785
S12000041,2016,All,All,All,All,All,White,All,0.77
S12000041,2016,All,All,All,All,Pensioners,All,All,0.83
S12000041,2016,All,All,All,All,With Children,All,All,0.71
S12000041,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.8300000000000001
S12000041,2016,All,All,All,Owned Outright,All,All,All,0.81
S12000041,2016,All,Rural,All,All,All,All,All,0.9149999999999999
S12000041,2016,All,Urban,All,All,All,All,All,0.7300000000000001
S12000041,2016,Female,All,All,All,All,All,All,0.805
S12000041,2016,Male,All,All,All,All,All,All,0.74
S12000041,2017,All,All,80% least deprived,All,All,All,All,0.7999999999999999
S12000041,2017,All,All,All,All,Adults,All,All,0.765
S12000041,2017,All,All,All,All,All,All,All,0.77
S12000041,2017,All,All,All,All,All,All,Less than 10 minutes,0.8
S12000041,2017,All,All,All,All,All,White,All,0.77
S12000041,2017,All,All,All,All,Pensioners,All,All,0.85
S12000041,2017,All,All,All,All,With Children,All,All,0.72
S12000041,2017,All,All,All,Owned Outright,All,All,All,0.86
S12000041,2017,All,All,All,Social Rented,All,All,All,0.47500000000000003
S12000041,2017,All,Urban,All,All,All,All,All,0.745
S12000041,2017,Female,All,All,All,All,All,All,0.76
S12000041,2017,Male,All,All,All,All,All,All,0.805
S12000041,2018,All,All,80% least deprived,All,All,All,All,0.8200000000000001
S12000041,2018,All,All,All,All,Adults,All,All,0.785
S12000041,2018,All,All,All,All,All,All,All,0.79
S12000041,2018,All,All,All,All,All,All,Less than 10 minutes,0.795
S12000041,2018,All,All,All,All,All,White,All,0.78
S12000041,2018,All,All,All,All,Pensioners,All,All,0.9
S12000041,2018,All,All,All,Owned Outright,All,All,All,0.875
S12000041,2018,All,Rural,All,All,All,All,All,0.9099999999999999
S12000041,2018,All,Urban,All,All,All,All,All,0.74
S12000041,2018,Female,All,All,All,All,All,All,0.7949999999999999
S12000041,2018,Male,All,All,All,All,All,All,0.775
S12000041,2019,All,All,80% least deprived,All,All,All,All,0.76
S12000041,2019,All,All,All,All,Adults,All,All,0.7
S12000041,2019,All,All,All,All,All,All,All,0.74
S12000041,2019,All,All,All,All,All,All,Less than 10 minutes,0.745
S12000041,2019,All,All,All,All,All,White,All,0.75
S12000041,2019,All,All,All,All,Pensioners,All,All,0.8300000000000001
S12000041,2019,All,All,All,Owned Mortgage/Loan,All,All,All,0.7999999999999999
S12000041,2019,All,All,All,Owned Outright,All,All,All,0.885
S12000041,2019,All,All,All,Social Rented,All,All,All,0.525
S12000041,2019,All,Rural,All,All,All,All,All,0.88
S12000041,2019,All,Urban,All,All,All,All,All,0.685
S12000041,2019,Female,All,All,All,All,All,All,0.785
S12000041,2019,Male,All,All,All,All,All,All,0.7050000000000001
S12000042,2013,All,All,20% most deprived,All,All,All,All,0.5
S12000042,2013,All,All,80% least deprived,All,All,All,All,0.75
S12000042,2013,All,All,All,All,Adults,All,All,0.605
S12000042,2013,All,All,All,All,All,All,All,0.635
S12000042,2013,All,All,All,All,All,All,Less than 10 minutes,0.65
S12000042,2013,All,All,All,All,All,White,All,0.635
S12000042,2013,All,All,All,All,Pensioners,All,All,0.735
S12000042,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.68
S12000042,2013,All,All,All,Owned Outright,All,All,All,0.72
S12000042,2013,All,All,All,Social Rented,All,All,All,0.545
S12000042,2013,All,Urban,All,All,All,All,All,0.63
S12000042,2013,Female,All,All,All,All,All,All,0.69
S12000042,2013,Male,All,All,All,All,All,All,0.585
S12000042,2014,All,All,20% most deprived,All,All,All,All,0.32
S12000042,2014,All,All,80% least deprived,All,All,All,All,0.715
S12000042,2014,All,All,All,All,Adults,All,All,0.555
S12000042,2014,All,All,All,All,All,All,All,0.555
S12000042,2014,All,All,All,All,All,All,Less than 10 minutes,0.545
S12000042,2014,All,All,All,All,All,White,All,0.555
S12000042,2014,All,All,All,All,Pensioners,All,All,0.745
S12000042,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.6950000000000001
S12000042,2014,All,All,All,Owned Outright,All,All,All,0.6900000000000001
S12000042,2014,All,All,All,Private Rented,All,All,All,0.48
S12000042,2014,All,All,All,Social Rented,All,All,All,0.35000000000000003
S12000042,2014,All,Urban,All,All,All,All,All,0.555
S12000042,2014,Female,All,All,All,All,All,All,0.595
S12000042,2014,Male,All,All,All,All,All,All,0.51
S12000042,2015,All,All,20% most deprived,All,All,All,All,0.465
S12000042,2015,All,All,80% least deprived,All,All,All,All,0.77
S12000042,2015,All,All,All,All,Adults,All,All,0.64
S12000042,2015,All,All,All,All,All,All,All,0.655
S12000042,2015,All,All,All,All,All,All,Less than 10 minutes,0.645
S12000042,2015,All,All,All,All,All,White,All,0.655
S12000042,2015,All,All,All,All,Pensioners,All,All,0.835
S12000042,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.6599999999999999
S12000042,2015,All,All,All,Owned Outright,All,All,All,0.84
S12000042,2015,All,All,All,Private Rented,All,All,All,0.48000000000000004
S12000042,2015,All,All,All,Social Rented,All,All,All,0.65
S12000042,2015,All,Urban,All,All,All,All,All,0.655
S12000042,2015,Female,All,All,All,All,All,All,0.6900000000000001
S12000042,2015,Male,All,All,All,All,All,All,0.63
S12000042,2016,All,All,20% most deprived,All,All,All,All,0.54
S12000042,2016,All,All,80% least deprived,All,All,All,All,0.805
S12000042,2016,All,All,All,All,Adults,All,All,0.67
S12000042,2016,All,All,All,All,All,All,All,0.6950000000000001
S12000042,2016,All,All,All,All,All,All,Less than 10 minutes,0.7000000000000001
S12000042,2016,All,All,All,All,All,All,More than 10 minutes,0.7
S12000042,2016,All,All,All,All,All,White,All,0.6900000000000001
S12000042,2016,All,All,All,All,Pensioners,All,All,0.81
S12000042,2016,All,All,All,Owned Outright,All,All,All,0.76
S12000042,2016,All,All,All,Private Rented,All,All,All,0.705
S12000042,2016,All,All,All,Social Rented,All,All,All,0.535
S12000042,2016,All,Urban,All,All,All,All,All,0.6950000000000001
S12000042,2016,Female,All,All,All,All,All,All,0.73
S12000042,2016,Male,All,All,All,All,All,All,0.67
S12000042,2017,All,All,20% most deprived,All,All,All,All,0.4650000000000001
S12000042,2017,All,All,80% least deprived,All,All,All,All,0.77
S12000042,2017,All,All,All,All,Adults,All,All,0.585
S12000042,2017,All,All,All,All,All,All,All,0.655
S12000042,2017,All,All,All,All,All,All,Less than 10 minutes,0.675
S12000042,2017,All,All,All,All,All,All,More than 10 minutes,0.5549999999999999
S12000042,2017,All,All,All,All,All,White,All,0.66
S12000042,2017,All,All,All,All,Pensioners,All,All,0.765
S12000042,2017,All,All,All,Owned Outright,All,All,All,0.745
S12000042,2017,All,All,All,Social Rented,All,All,All,0.59
S12000042,2017,All,Urban,All,All,All,All,All,0.655
S12000042,2017,Female,All,All,All,All,All,All,0.64
S12000042,2017,Male,All,All,All,All,All,All,0.66
S12000042,2018,All,All,20% most deprived,All,All,All,All,0.455
S12000042,2018,All,All,80% least deprived,All,All,All,All,0.685
S12000042,2018,All,All,All,All,Adults,All,All,0.54
S12000042,2018,All,All,All,All,All,All,All,0.605
S12000042,2018,All,All,All,All,All,All,Less than 10 minutes,0.665
S12000042,2018,All,All,All,All,All,White,All,0.615
S12000042,2018,All,All,All,All,Pensioners,All,All,0.725
S12000042,2018,All,All,All,All,With Children,All,All,0.645
S12000042,2018,All,All,All,Owned Outright,All,All,All,0.755
S12000042,2018,All,All,All,Private Rented,All,All,All,0.445
S12000042,2018,All,All,All,Social Rented,All,All,All,0.48
S12000042,2018,All,Urban,All,All,All,All,All,0.605
S12000042,2018,Female,All,All,All,All,All,All,0.655
S12000042,2018,Male,All,All,All,All,All,All,0.545
S12000042,2019,All,All,20% most deprived,All,All,All,All,0.43000000000000005
S12000042,2019,All,All,80% least deprived,All,All,All,All,0.78
S12000042,2019,All,All,All,All,Adults,All,All,0.6699999999999999
S12000042,2019,All,All,All,All,All,All,All,0.675
S12000042,2019,All,All,All,All,All,All,Less than 10 minutes,0.675
S12000042,2019,All,All,All,All,All,White,All,0.705
S12000042,2019,All,All,All,All,Pensioners,All,All,0.855
S12000042,2019,All,All,All,Owned Outright,All,All,All,0.8
S12000042,2019,All,All,All,Social Rented,All,All,All,0.565
S12000042,2019,All,Urban,All,All,All,All,All,0.675
S12000042,2019,Female,All,All,All,All,All,All,0.6900000000000001
S12000042,2019,Male,All,All,All,All,All,All,0.665
S12000045,2013,All,All,80% least deprived,All,All,All,All,0.855
S12000045,2013,All,All,All,All,Adults,All,All,0.835
S12000045,2013,All,All,All,All,All,All,All,0.84
S12000045,2013,All,All,All,All,All,All,Less than 10 minutes,0.835
S12000045,2013,All,All,All,All,All,White,All,0.835
S12000045,2013,All,All,All,All,Pensioners,All,All,0.85
S12000045,2013,All,All,All,All,With Children,All,All,0.84
S12000045,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.835
S12000045,2013,All,All,All,Owned Outright,All,All,All,0.875
S12000045,2013,All,Urban,All,All,All,All,All,0.84
S12000045,2013,Female,All,All,All,All,All,All,0.84
S12000045,2013,Male,All,All,All,All,All,All,0.85
S12000045,2014,All,All,80% least deprived,All,All,All,All,0.86
S12000045,2014,All,All,All,All,Adults,All,All,0.84
S12000045,2014,All,All,All,All,All,All,All,0.84
S12000045,2014,All,All,All,All,All,All,Less than 10 minutes,0.84
S12000045,2014,All,All,All,All,All,White,All,0.835
S12000045,2014,All,All,All,All,Pensioners,All,All,0.875
S12000045,2014,All,All,All,All,With Children,All,All,0.805
S12000045,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.85
S12000045,2014,All,All,All,Owned Outright,All,All,All,0.875
S12000045,2014,All,Urban,All,All,All,All,All,0.83
S12000045,2014,Female,All,All,All,All,All,All,0.855
S12000045,2014,Male,All,All,All,All,All,All,0.8350000000000001
S12000045,2015,All,All,80% least deprived,All,All,All,All,0.845
S12000045,2015,All,All,All,All,Adults,All,All,0.84
S12000045,2015,All,All,All,All,All,All,All,0.82
S12000045,2015,All,All,All,All,All,All,Less than 10 minutes,0.815
S12000045,2015,All,All,All,All,All,White,All,0.82
S12000045,2015,All,All,All,All,Pensioners,All,All,0.825
S12000045,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.815
S12000045,2015,All,All,All,Owned Outright,All,All,All,0.89
S12000045,2015,All,Urban,All,All,All,All,All,0.82
S12000045,2015,Female,All,All,All,All,All,All,0.82
S12000045,2015,Male,All,All,All,All,All,All,0.825
S12000045,2016,All,All,80% least deprived,All,All,All,All,0.865
S12000045,2016,All,All,All,All,Adults,All,All,0.8300000000000001
S12000045,2016,All,All,All,All,All,All,All,0.87
S12000045,2016,All,All,All,All,All,All,Less than 10 minutes,0.845
S12000045,2016,All,All,All,All,All,White,All,0.86
S12000045,2016,All,All,All,All,Pensioners,All,All,0.9
S12000045,2016,All,All,All,All,With Children,All,All,0.855
S12000045,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.915
S12000045,2016,All,All,All,Owned Outright,All,All,All,0.865
S12000045,2016,All,Urban,All,All,All,All,All,0.865
S12000045,2016,Female,All,All,All,All,All,All,0.84
S12000045,2016,Male,All,All,All,All,All,All,0.87
S12000045,2017,All,All,80% least deprived,All,All,All,All,0.855
S12000045,2017,All,All,All,All,Adults,All,All,0.8150000000000001
S12000045,2017,All,All,All,All,All,All,All,0.85
S12000045,2017,All,All,All,All,All,All,Less than 10 minutes,0.845
S12000045,2017,All,All,All,All,All,White,All,0.845
S12000045,2017,All,All,All,All,Pensioners,All,All,0.82
S12000045,2017,All,All,All,All,With Children,All,All,0.915
S12000045,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.825
S12000045,2017,All,All,All,Owned Outright,All,All,All,0.9099999999999999
S12000045,2017,All,Urban,All,All,All,All,All,0.845
S12000045,2017,Female,All,All,All,All,All,All,0.855
S12000045,2017,Male,All,All,All,All,All,All,0.845
S12000045,2018,All,All,80% least deprived,All,All,All,All,0.88
S12000045,2018,All,All,All,All,Adults,All,All,0.835
S12000045,2018,All,All,All,All,All,All,All,0.865
S12000045,2018,All,All,All,All,All,All,Less than 10 minutes,0.86
S12000045,2018,All,All,All,All,All,White,All,0.855
S12000045,2018,All,All,All,All,Pensioners,All,All,0.9
S12000045,2018,All,All,All,All,With Children,All,All,0.845
S12000045,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.885
S12000045,2018,All,All,All,Owned Outright,All,All,All,0.885
S12000045,2018,All,Urban,All,All,All,All,All,0.855
S12000045,2018,Female,All,All,All,All,All,All,0.865
S12000045,2018,Male,All,All,All,All,All,All,0.865
S12000045,2019,All,All,80% least deprived,All,All,All,All,0.875
S12000045,2019,All,All,All,All,Adults,All,All,0.84
S12000045,2019,All,All,All,All,All,All,All,0.865
S12000045,2019,All,All,All,All,All,All,Less than 10 minutes,0.87
S12000045,2019,All,All,All,All,All,White,All,0.865
S12000045,2019,All,All,All,All,Pensioners,All,All,0.8999999999999999
S12000045,2019,All,All,All,All,With Children,All,All,0.895
S12000045,2019,All,All,All,Owned Mortgage/Loan,All,All,All,0.895
S12000045,2019,All,All,All,Owned Outright,All,All,All,0.88
S12000045,2019,All,Urban,All,All,All,All,All,0.87
S12000045,2019,Female,All,All,All,All,All,All,0.87
S12000045,2019,Male,All,All,All,All,All,All,0.87
S12000047,2013,All,All,20% most deprived,All,All,All,All,0.47
S12000047,2013,All,All,80% least deprived,All,All,All,All,0.76
S12000047,2013,All,All,All,All,Adults,All,All,0.6900000000000001
S12000047,2013,All,All,All,All,All,All,All,0.7
S12000047,2013,All,All,All,All,All,All,Less than 10 minutes,0.705
S12000047,2013,All,All,All,All,All,White,All,0.7
S12000047,2013,All,All,All,All,Pensioners,All,All,0.8
S12000047,2013,All,All,All,All,With Children,All,All,0.645
S12000047,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.72
S12000047,2013,All,All,All,Owned Outright,All,All,All,0.795
S12000047,2013,All,All,All,Private Rented,All,All,All,0.685
S12000047,2013,All,All,All,Social Rented,All,All,All,0.56
S12000047,2013,All,Rural,All,All,All,All,All,0.83
S12000047,2013,All,Urban,All,All,All,All,All,0.6749999999999999
S12000047,2013,Female,All,All,All,All,All,All,0.735
S12000047,2013,Male,All,All,All,All,All,All,0.655
S12000047,2014,All,All,20% most deprived,All,All,All,All,0.415
S12000047,2014,All,All,80% least deprived,All,All,All,All,0.76
S12000047,2014,All,All,All,All,Adults,All,All,0.695
S12000047,2014,All,All,All,All,All,All,All,0.7000000000000001
S12000047,2014,All,All,All,All,All,All,Less than 10 minutes,0.72
S12000047,2014,All,All,All,All,All,White,All,0.7000000000000001
S12000047,2014,All,All,All,All,Pensioners,All,All,0.79
S12000047,2014,All,All,All,All,With Children,All,All,0.615
S12000047,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.745
S12000047,2014,All,All,All,Owned Outright,All,All,All,0.7999999999999999
S12000047,2014,All,All,All,Private Rented,All,All,All,0.62
S12000047,2014,All,All,All,Social Rented,All,All,All,0.47500000000000003
S12000047,2014,All,Rural,All,All,All,All,All,0.78
S12000047,2014,All,Urban,All,All,All,All,All,0.68
S12000047,2014,Female,All,All,All,All,All,All,0.6749999999999999
S12000047,2014,Male,All,All,All,All,All,All,0.7100000000000001
S12000047,2015,All,All,20% most deprived,All,All,All,All,0.47
S12000047,2015,All,All,80% least deprived,All,All,All,All,0.765
S12000047,2015,All,All,All,All,Adults,All,All,0.67
S12000047,2015,All,All,All,All,All,All,All,0.7000000000000001
S12000047,2015,All,All,All,All,All,All,Less than 10 minutes,0.72
S12000047,2015,All,All,All,All,All,White,All,0.7050000000000001
S12000047,2015,All,All,All,All,Pensioners,All,All,0.81
S12000047,2015,All,All,All,All,With Children,All,All,0.655
S12000047,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.77
S12000047,2015,All,All,All,Owned Outright,All,All,All,0.78
S12000047,2015,All,All,All,Social Rented,All,All,All,0.58
S12000047,2015,All,Rural,All,All,All,All,All,0.78
S12000047,2015,All,Urban,All,All,All,All,All,0.685
S12000047,2015,Female,All,All,All,All,All,All,0.65
S12000047,2015,Male,All,All,All,All,All,All,0.76
S12000047,2016,All,All,20% most deprived,All,All,All,All,0.54
S12000047,2016,All,All,80% least deprived,All,All,All,All,0.745
S12000047,2016,All,All,All,All,Adults,All,All,0.685
S12000047,2016,All,All,All,All,All,All,All,0.7050000000000001
S12000047,2016,All,All,All,All,All,All,Less than 10 minutes,0.7250000000000001
S12000047,2016,All,All,All,All,All,White,All,0.7050000000000001
S12000047,2016,All,All,All,All,Pensioners,All,All,0.7849999999999999
S12000047,2016,All,All,All,All,With Children,All,All,0.65
S12000047,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.7000000000000001
S12000047,2016,All,All,All,Owned Outright,All,All,All,0.795
S12000047,2016,All,All,All,Private Rented,All,All,All,0.66
S12000047,2016,All,All,All,Social Rented,All,All,All,0.605
S12000047,2016,All,Rural,All,All,All,All,All,0.7799999999999999
S12000047,2016,All,Urban,All,All,All,All,All,0.6950000000000001
S12000047,2016,Female,All,All,All,All,All,All,0.725
S12000047,2016,Male,All,All,All,All,All,All,0.685
S12000047,2017,All,All,20% most deprived,All,All,All,All,0.455
S12000047,2017,All,All,80% least deprived,All,All,All,All,0.755
S12000047,2017,All,All,All,All,Adults,All,All,0.705
S12000047,2017,All,All,All,All,All,All,All,0.7000000000000001
S12000047,2017,All,All,All,All,All,All,Less than 10 minutes,0.7050000000000001
S12000047,2017,All,All,All,All,All,White,All,0.7000000000000001
S12000047,2017,All,All,All,All,Pensioners,All,All,0.75
S12000047,2017,All,All,All,All,With Children,All,All,0.65
S12000047,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.735
S12000047,2017,All,All,All,Owned Outright,All,All,All,0.77
S12000047,2017,All,All,All,Private Rented,All,All,All,0.6950000000000001
S12000047,2017,All,All,All,Social Rented,All,All,All,0.5
S12000047,2017,All,Rural,All,All,All,All,All,0.7799999999999999
S12000047,2017,All,Urban,All,All,All,All,All,0.6900000000000001
S12000047,2017,Female,All,All,All,All,All,All,0.695
S12000047,2017,Male,All,All,All,All,All,All,0.7
S12000047,2018,All,All,20% most deprived,All,All,All,All,0.515
S12000047,2018,All,All,80% least deprived,All,All,All,All,0.775
S12000047,2018,All,All,All,All,Adults,All,All,0.685
S12000047,2018,All,All,All,All,All,All,All,0.7200000000000001
S12000047,2018,All,All,All,All,All,All,Less than 10 minutes,0.73
S12000047,2018,All,All,All,All,All,White,All,0.7250000000000001
S12000047,2018,All,All,All,All,Pensioners,All,All,0.8200000000000001
S12000047,2018,All,All,All,All,With Children,All,All,0.725
S12000047,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.76
S12000047,2018,All,All,All,Owned Outright,All,All,All,0.81
S12000047,2018,All,All,All,Private Rented,All,All,All,0.755
S12000047,2018,All,All,All,Social Rented,All,All,All,0.51
S12000047,2018,All,Rural,All,All,All,All,All,0.8099999999999999
S12000047,2018,All,Urban,All,All,All,All,All,0.7000000000000001
S12000047,2018,Female,All,All,All,All,All,All,0.76
S12000047,2018,Male,All,All,All,All,All,All,0.685
S12000047,2019,All,All,20% most deprived,All,All,All,All,0.53
S12000047,2019,All,All,80% least deprived,All,All,All,All,0.81
S12000047,2019,All,All,All,All,Adults,All,All,0.725
S12000047,2019,All,All,All,All,All,All,All,0.745
S12000047,2019,All,All,All,All,All,All,Less than 10 minutes,0.745
S12000047,2019,All,All,All,All,All,White,All,0.76
S12000047,2019,All,All,All,All,Pensioners,All,All,0.81
S12000047,2019,All,All,All,All,With Children,All,All,0.735
S12000047,2019,All,All,All,Owned Mortgage/Loan,All,All,All,0.795
S12000047,2019,All,All,All,Owned Outright,All,All,All,0.775
S12000047,2019,All,All,All,Private Rented,All,All,All,0.76
S12000047,2019,All,All,All,Social Rented,All,All,All,0.635
S12000047,2019,All,Rural,All,All,All,All,All,0.86
S12000047,2019,All,Urban,All,All,All,All,All,0.725
S12000047,2019,Female,All,All,All,All,All,All,0.77
S12000047,2019,Male,All,All,All,All,All,All,0.74
S12000048,2013,All,All,80% least deprived,All,All,All,All,0.83
S12000048,2013,All,All,All,All,Adults,All,All,0.805
S12000048,2013,All,All,All,All,All,All,All,0.81
S12000048,2013,All,All,All,All,All,All,Less than 10 minutes,0.82
S12000048,2013,All,All,All,All,All,White,All,0.8200000000000001
S12000048,2013,All,All,All,All,Pensioners,All,All,0.865
S12000048,2013,All,All,All,All,With Children,All,All,0.765
S12000048,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.8400000000000001
S12000048,2013,All,All,All,Owned Outright,All,All,All,0.88
S12000048,2013,All,Rural,All,All,All,All,All,0.875
S12000048,2013,All,Urban,All,All,All,All,All,0.77
S12000048,2013,Female,All,All,All,All,All,All,0.825
S12000048,2013,Male,All,All,All,All,All,All,0.795
S12000048,2014,All,All,80% least deprived,All,All,All,All,0.84
S12000048,2014,All,All,All,All,Adults,All,All,0.805
S12000048,2014,All,All,All,All,All,All,All,0.8250000000000001
S12000048,2014,All,All,All,All,All,All,Less than 10 minutes,0.8150000000000001
S12000048,2014,All,All,All,All,All,White,All,0.8250000000000001
S12000048,2014,All,All,All,All,Pensioners,All,All,0.845
S12000048,2014,All,All,All,All,With Children,All,All,0.8200000000000001
S12000048,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.83
S12000048,2014,All,All,All,Owned Outright,All,All,All,0.875
S12000048,2014,All,Rural,All,All,All,All,All,0.85
S12000048,2014,All,Urban,All,All,All,All,All,0.81
S12000048,2014,Female,All,All,All,All,All,All,0.84
S12000048,2014,Male,All,All,All,All,All,All,0.8150000000000001
S12000048,2015,All,All,80% least deprived,All,All,All,All,0.755
S12000048,2015,All,All,All,All,Adults,All,All,0.68
S12000048,2015,All,All,All,All,All,All,All,0.74
S12000048,2015,All,All,All,All,All,All,Less than 10 minutes,0.7150000000000001
S12000048,2015,All,All,All,All,All,White,All,0.735
S12000048,2015,All,All,All,All,Pensioners,All,All,0.835
S12000048,2015,All,All,All,All,With Children,All,All,0.7250000000000001
S12000048,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.7849999999999999
S12000048,2015,All,All,All,Owned Outright,All,All,All,0.78
S12000048,2015,All,Rural,All,All,All,All,All,0.8049999999999999
S12000048,2015,All,Urban,All,All,All,All,All,0.68
S12000048,2015,Female,All,All,All,All,All,All,0.755
S12000048,2015,Male,All,All,All,All,All,All,0.7200000000000001
S12000048,2016,All,All,80% least deprived,All,All,All,All,0.785
S12000048,2016,All,All,All,All,Adults,All,All,0.665
S12000048,2016,All,All,All,All,All,All,All,0.75
S12000048,2016,All,All,All,All,All,All,Less than 10 minutes,0.735
S12000048,2016,All,All,All,All,All,White,All,0.75
S12000048,2016,All,All,All,All,Pensioners,All,All,0.815
S12000048,2016,All,All,All,All,With Children,All,All,0.84
S12000048,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.745
S12000048,2016,All,All,All,Owned Outright,All,All,All,0.8450000000000001
S12000048,2016,All,Rural,All,All,All,All,All,0.8400000000000001
S12000048,2016,All,Urban,All,All,All,All,All,0.695
S12000048,2016,Female,All,All,All,All,All,All,0.715
S12000048,2016,Male,All,All,All,All,All,All,0.7849999999999999
S12000048,2017,All,All,80% least deprived,All,All,All,All,0.81
S12000048,2017,All,All,All,All,Adults,All,All,0.79
S12000048,2017,All,All,All,All,All,All,All,0.795
S12000048,2017,All,All,All,All,All,All,Less than 10 minutes,0.79
S12000048,2017,All,All,All,All,All,White,All,0.8
S12000048,2017,All,All,All,All,Pensioners,All,All,0.85
S12000048,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.86
S12000048,2017,All,All,All,Owned Outright,All,All,All,0.8350000000000001
S12000048,2017,All,Rural,All,All,All,All,All,0.865
S12000048,2017,All,Urban,All,All,All,All,All,0.755
S12000048,2017,Female,All,All,All,All,All,All,0.765
S12000048,2017,Male,All,All,All,All,All,All,0.84
S12000048,2018,All,All,80% least deprived,All,All,All,All,0.825
S12000048,2018,All,All,All,All,Adults,All,All,0.8
S12000048,2018,All,All,All,All,All,All,All,0.81
S12000048,2018,All,All,All,All,All,All,Less than 10 minutes,0.8250000000000001
S12000048,2018,All,All,All,All,All,White,All,0.82
S12000048,2018,All,All,All,All,Pensioners,All,All,0.805
S12000048,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.85
S12000048,2018,All,All,All,Owned Outright,All,All,All,0.84
S12000048,2018,All,Rural,All,All,All,All,All,0.825
S12000048,2018,All,Urban,All,All,All,All,All,0.805
S12000048,2018,Female,All,All,All,All,All,All,0.775
S12000048,2018,Male,All,All,All,All,All,All,0.875
S12000048,2019,All,All,80% least deprived,All,All,All,All,0.825
S12000048,2019,All,All,All,All,Adults,All,All,0.7949999999999999
S12000048,2019,All,All,All,All,All,All,All,0.81
S12000048,2019,All,All,All,All,All,All,Less than 10 minutes,0.8250000000000001
S12000048,2019,All,All,All,All,All,White,All,0.8150000000000001
S12000048,2019,All,All,All,All,Pensioners,All,All,0.865
S12000048,2019,All,All,All,Owned Mortgage/Loan,All,All,All,0.855
S12000048,2019,All,All,All,Owned Outright,All,All,All,0.845
S12000048,2019,All,Rural,All,All,All,All,All,0.89
S12000048,2019,All,Urban,All,All,All,All,All,0.745
S12000048,2019,Female,All,All,All,All,All,All,0.85
S12000048,2019,Male,All,All,All,All,All,All,0.775
S12000049,2013,All,All,20% most deprived,All,All,All,All,0.465
S12000049,2013,All,All,80% least deprived,All,All,All,All,0.73
S12000049,2013,All,All,All,All,Adults,All,All,0.605
S12000049,2013,All,All,All,All,All,All,All,0.6
S12000049,2013,All,All,All,All,All,All,Less than 10 minutes,0.605
S12000049,2013,All,All,All,All,All,All,More than 10 minutes,0.575
S12000049,2013,All,All,All,All,All,Other,All,0.5800000000000001
S12000049,2013,All,All,All,All,All,White,All,0.61
S12000049,2013,All,All,All,All,Pensioners,All,All,0.655
S12000049,2013,All,All,All,All,With Children,All,All,0.56
S12000049,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.665
S12000049,2013,All,All,All,Owned Outright,All,All,All,0.745
S12000049,2013,All,All,All,Private Rented,All,All,All,0.645
S12000049,2013,All,All,All,Social Rented,All,All,All,0.445
S12000049,2013,All,Urban,All,All,All,All,All,0.6
S12000049,2013,Female,All,All,All,All,All,All,0.61
S12000049,2013,Male,All,All,All,All,All,All,0.595
S12000049,2014,All,All,20% most deprived,All,All,All,All,0.495
S12000049,2014,All,All,80% least deprived,All,All,All,All,0.735
S12000049,2014,All,All,All,All,Adults,All,All,0.61
S12000049,2014,All,All,All,All,All,All,All,0.615
S12000049,2014,All,All,All,All,All,All,Less than 10 minutes,0.61
S12000049,2014,All,All,All,All,All,All,More than 10 minutes,0.625
S12000049,2014,All,All,All,All,All,Other,All,0.41
S12000049,2014,All,All,All,All,All,White,All,0.635
